| objname   | ra     | dec    |
| char      | double | double |
pgc41297       187.574       12.3268
pgc41361       187.706       12.3912
pgc41441       187.850       25.7747
pgc41517       187.997       14.4201
pgc41538       188.026       11.1764
pgc41772       188.513       7.69921
pgc41789       188.534       2.65334
pgc41823       188.613       2.18791
pgc41968       188.916       12.5561
pgc42051       189.112       11.4394
pgc42038       189.087       25.9872
pgc42089       189.208       13.1629
pgc42096       189.223       7.24670
pgc42149       189.377       9.55511
pgc42139       189.354       74.1919
pgc42407       189.998      -11.6230
pgc42401       189.983       10.1762
pgc42545       190.305       10.1558
pgc42628       190.510       11.6473
pgc42734       190.707       2.68762
pgc42797       190.834       1.97828
pgc42595       190.435       74.4209
pgc42831       190.917       11.5527
pgc42917       191.133       11.1905
pgc42970       191.275       3.05518
pgc43254       192.095       8.48750
pgc43451       192.611       25.5009
pgc43495       192.721       41.1200
pgc43426       192.530       72.8745
pgc43656       193.073       11.3136
pgc43733       193.233       11.2308
pgc43798       193.372       2.16833
pgc43931       193.657       46.5311
pgc44600       194.863       14.1708
pgc45749       197.734       37.0592
pgc45948       198.365       36.5937
pgc46456       199.882      -12.6564
pgc47413       202.498       47.2661
pgc48815       206.599       43.8722
pgc48860       206.752       60.9730
pgc49044       207.313       60.1904
pgc49356       208.361       40.2831
pgc49354       208.362       40.3040
pgc49547       209.030       5.25471
pgc49514       208.916       40.4616
pgc49747       209.658       37.4245
pgc50031       210.708       49.1727
pgc50191       211.180       54.8925
pgc50369       211.797       55.0016
pgc51104       214.607       36.4939
pgc51233       215.083       3.93335
pgc51275       215.265       3.27103
pgc51564       216.639       56.5826
pgc51787       217.418       3.23330
pgc52365       219.796       5.36329
pgc52665       221.233       1.95472
pgc53247       223.490       3.54426
pgc53643       225.297       1.70201
pgc53770       226.029       1.21994
pgc53862       226.360       2.09949
pgc53932       226.622       1.60629
pgc53979       226.782       1.54465
pgc53933       226.623       55.7633
pgc54445       228.847       55.5171
pgc54470       228.974       56.3289
pgc55674       234.666       59.3559
pgc55725       234.904       59.3314
pgc14508       61.9454       69.8124
pgc24970       133.426       73.4909
pgc2557       10.6847       41.2690
pgc4801       20.0279       3.41534
pgc4946       20.4452       5.25680
pgc5222       21.1987       9.53878
pgc6656       27.2388       5.90709
pgc8160       32.0880       10.9950
pgc59742       257.604       72.3044
pgc60459       263.101       7.06030
pgc61123       268.999       18.3383
pgc61833       276.031       73.1833
pgc62409       281.828       45.5505
pgc67823       330.172       17.7381
pgc68096       331.968       31.3592
pgc69342       339.352       23.7983
pgc70419       346.236       12.3228
pgc71140       350.177       8.21706
pgc218      0.812100       16.1455
pgc9332       36.8204       33.5790
pgc11329       44.9271       25.2389
pgc15488       68.2053       71.8803
pgc15345       67.7049       64.8482
pgc32774       163.664       54.3051
pgc38688       182.494       46.4573
pgc39225       183.913       36.3274
pgc39346       184.175       69.4626
pgc41471       187.913       3.93950
pgc41811       188.581       6.46756
pgc42575       190.387       41.1489
pgc42637       190.533       32.5424
pgc47368       202.402       58.4193
pgc51973       218.182       9.89128
pgc52273       219.421       2.29090
pgc1305       5.09625       59.2931
pgc30819       157.102       68.4132
pgc6595       26.9751       27.4322
pgc7671       30.3209       28.8372
pgc32643       163.129       36.6191
pgc58891       251.145       70.7804
pgc9665       38.0997       35.4946
pgc22525       120.472       50.7372
pgc28186       147.149       33.4214
pgc38988       183.320       43.6985
pgc41326       187.630       41.7009
pgc21396       114.214       65.6024
pgc28120       146.815       67.9163
pgc40643       186.530       16.1808
pgc46671       200.485       38.7347
pgc29146       150.828       68.7340
pgc71220       350.527       40.8454
pgc42863       190.990       32.1702
pgc28636       148.919       72.2036
pgc9031       35.6397       42.3471
pgc18797       94.6569       78.3569
pgc21039       111.804       85.7514
pgc21102       112.225       69.2150
pgc23040       123.312       45.9918
pgc23110       123.667       49.0616
pgc27077       143.042       21.5014
pgc28655       148.968       69.6798
pgc28672       149.062       59.3072
pgc30445       155.878       19.8650
pgc32178       161.646       13.7506
pgc33623       166.698       72.5685
pgc34030       167.879       55.6741
pgc35268       171.933       17.2241
pgc35321       172.140       58.5630
pgc35616       173.145       53.0677
pgc35856       173.950       54.5251
pgc38068       180.790       44.5312
pgc38167       181.047       18.4434
pgc38739       182.636       39.4058
pgc39423       184.376       45.6191
pgc39738       184.983       5.34385
pgc40581       186.445       12.6620
pgc40596       186.454       33.5467
pgc40809       186.799       9.42018
pgc2329       9.74085       48.3374
pgc57886       245.241       65.3900
pgc58827       250.765       36.8323
pgc38693       182.506       39.8839
pgc61128       269.016       18.3731
pgc10052       39.8191       40.8727
pgc10208       40.4373      0.443180
pgc11617       46.3785       42.8354
pgc25676       137.026       78.0853
pgc26018       138.429       76.4753
pgc25806       137.390       33.1235
pgc25946       138.060       44.9549
pgc27777       145.727       31.8470
pgc27723       145.514      0.336470
pgc27845       145.945       74.8596
pgc28485       148.280       16.6777
pgc30059       154.411       21.6883
pgc31428       159.068       37.3246
pgc31650       159.690       53.5017
pgc31883       160.531       13.7469
pgc31968       160.880       24.9221
pgc32192       161.690       11.8198
pgc32207       161.767       17.2737
pgc32508       162.722       13.4122
pgc32529       162.810       5.83994
pgc32614       163.048       32.9510
pgc32605       163.016       10.1482
pgc33166       165.100       28.9749
pgc33160       165.077       13.9012
pgc33234       165.318       3.62810
pgc33371       165.796       27.9725
pgc33390       165.856       18.1360
pgc34232       168.545       48.3184
pgc34257       168.654       12.8177
pgc34298       168.776       14.7869
pgc34697       170.071       13.5888
pgc34935       170.728       16.5900
pgc35043       171.109       11.3420
pgc35164       171.534       43.5868
pgc35193       171.624       16.8633
pgc35314       172.101       9.40754
pgc35440       172.531       9.27667
pgc35711       173.455       53.1257
pgc35931       174.201       54.2933
pgc36138       174.843       56.2707
pgc36243       175.245       11.4712
pgc36266       175.328       36.5467
pgc36699       176.532       47.4947
pgc36875       177.159       48.7108
pgc37229       178.206       44.1208
pgc37290       178.424       47.8588
pgc37520       179.117       55.1249
pgc37691       179.631       43.9467
pgc38150       181.016       31.8958
pgc38302       181.391       50.5394
pgc38361       181.505       47.4785
pgc38527       182.040       10.3790
pgc38742       182.640       30.4016
pgc38749       182.656       16.0328
pgc38795       182.768       50.4849
pgc38851       182.969       24.1237
pgc39224       183.914       13.9014
pgc39241       183.962       47.0919
pgc39437       184.403       29.6080
pgc39578       184.707       14.4164
pgc39907       185.303       18.3827
pgc40179       185.776       5.25049
pgc40240       185.896       6.08169
pgc40245       185.897       16.7225
pgc40396       186.151       39.3826
pgc40692       186.613       31.2234
pgc40772       186.735       15.0473
pgc40785       186.761       15.4614
pgc40988       187.064       28.6203
pgc41101       187.246       3.57058
pgc41189       187.407       7.82390
pgc41934       188.860       14.4960
pgc41943       188.877       12.2212
pgc42002       188.990       27.9597
pgc42064       189.136       11.2578
pgc42069       189.143       11.2388
pgc42574       190.386       7.31485
pgc42728       190.698       11.4424
pgc42741       190.718       13.2570
pgc42833       190.928       16.3934
pgc43189       191.944       4.33581
pgc43375       192.413       15.1678
pgc44392       194.505       1.57587
pgc44797       195.163       2.50101
pgc45795       197.904       22.9155
pgc46153       198.955       42.0292
pgc47027       201.582       2.10080
pgc48130       204.384       8.88500
pgc49618       209.270       41.8463
pgc51831       217.606       35.3209
pgc51795       217.458       49.6226
pgc51978       218.195       49.4579
pgc51932       218.023       57.9214
pgc53578       225.002       1.89128
pgc54117       227.445       57.0002
pgc54849       230.485       5.07041
pgc55588       234.132       16.6078
pgc55665       234.625       12.1861
pgc6574       26.8746       27.3330
pgc2555       10.6742       40.8652
pgc3051       13.0179       47.5505
pgc5139       21.0163       12.9173
pgc6848       27.8232       22.3579
pgc6993       28.3055       4.19573
pgc7525       29.8317       19.0075
pgc57345       242.494      0.709530
pgc58470       248.088       19.8260
pgc61742       274.943       74.5684
pgc65086       309.309       66.1057
pgc70213       345.015       15.9800
pgc70258       345.250       30.1449
pgc279      0.995250       20.7523
pgc20398       108.136       71.7505
pgc20933       111.149       57.9675
pgc35376       172.299       57.1323
pgc43241       192.063       10.9835
pgc13826       56.7054       68.1014
pgc2429       10.0920       41.6853
pgc62077       278.709       70.5239
pgc60921       267.360       70.1443
pgc25640       136.890       60.4794
pgc4126       17.3624       35.7179
pgc20222       107.086       18.7803
pgc25525       136.449       25.4369
pgc31671       159.789       41.6868
pgc31982       160.912       14.8718
pgc32183       161.654       63.2241
pgc34353       168.967       41.5911
pgc34917       170.663       37.7651
pgc38370       181.536       49.5828
pgc41812       188.585       8.19775
pgc42857       190.986       13.1266
pgc21164       112.577       79.8725
pgc58477       248.163       78.1982
pgc60393       262.406       75.7043
pgc72260       356.065       10.7671
pgc72263       356.089       9.93414
pgc73163       359.856       20.7499
pgc32216       161.792       72.8397
pgc48521       205.535       35.6544
pgc5974       24.1740       15.7833
pgc6318       25.7599       13.6452
pgc37642       179.484       55.4536
pgc39389       184.291       7.19157
pgc2004       8.30025       48.5087
pgc52018       218.351       4.45033
pgc51210       214.951       56.7294
pgc37999       180.551       62.1373
pgc9899       39.1159       38.9690
pgc28974       150.217       55.6189
pgc38943       183.193       10.8659
pgc40973       187.046       44.0930
pgc41069       187.190       44.8643
pgc41333       187.652       41.6437
pgc43939       193.669       28.9378
pgc48959       207.067       3.95080
pgc4367       18.2318      0.981680
pgc5193       21.1444       3.79420
pgc8631       33.8649       6.00220
pgc10329       40.9185       1.37583
pgc30197       154.979       45.5497
pgc34767       170.262       53.1701
pgc35224       171.797       17.0302
pgc35676       173.338       47.0291
pgc37036       177.690       51.8244
pgc37386       178.745       58.4936
pgc39422       184.373       37.8072
pgc39950       185.387       14.6061
pgc42408       189.997       61.6090
pgc42816       190.885       11.5822
pgc43413       192.491       5.31129
pgc49555       209.050       5.01444
pgc50895       213.718       25.3174
pgc56219       237.855       62.3100
